MainID,CommonName,SeriesStep,SampleYear,Population,PopulationUntransformed,PopRescale,PopRescale_fd,PopRescale_log,PopRescale_gr
5021,Pennate diatom,0,1946.0,35.0,35.0,2.68457639385585,N/A,0.987522947862752,N/A
5021,Pennate diatom,1,1947.0,14.0,14.0,1.07383055754234,-1.61074583631351,0.0712322159885972,-0.916290731874155
5021,Pennate diatom,2,1948.0,40.0,40.0,3.06808730726383,1.99425674972149,1.12105434048727,1.04982212449868
5021,Pennate diatom,3,1949.0,33.0,33.0,2.53117202849266,-0.536915278771171,0.928682447839819,-0.192371892647456
5021,Pennate diatom,4,1950.0,40.0,40.0,3.06808730726383,0.536915278771171,1.12105434048727,0.192371892647456
5021,Pennate diatom,5,1951.0,42.0,42.0,3.22149167262703,0.153404365363192,1.16984450465671,0.0487901641694319
5021,Pennate diatom,6,1952.0,35.0,35.0,2.68457639385585,-0.536915278771171,0.987522947862752,-0.182321556793954
5021,Pennate diatom,7,1953.0,40.0,40.0,3.06808730726383,0.383510913407979,1.12105434048727,0.133531392624523
5021,Pennate diatom,8,1954.0,25.0,25.0,1.9175545670399,-1.15053274022394,0.651050711241539,-0.470003629245736
5021,Pennate diatom,9,1955.0,21.0,21.0,1.61074583631351,-0.306808730726383,0.476697324096761,-0.174353387144778
5021,Pennate diatom,10,N/A,N/A,N/A,N/A,N/A,N/A,N/A
5021,Pennate diatom,11,1957.0,26.0,26.0,1.99425674972149,N/A,0.690271424394821,N/A
5021,Pennate diatom,12,1958.0,12.0,12.0,0.92042619217915,-1.07383055754234,-0.0829184638386611,-0.773189888233482
5021,Pennate diatom,13,1959.0,8.0,8.0,0.613617461452767,-0.306808730726383,-0.488383571946826,-0.405465108108164
5021,Pennate diatom,14,1960.0,27.0,27.0,2.07095893240309,1.45734147095032,0.728011752377667,1.21639532432449
5021,Pennate diatom,15,1961.0,26.0,26.0,1.99425674972149,-0.0767021826815957,0.690271424394821,-0.0377403279828469
5021,Pennate diatom,16,1962.0,38.0,38.0,2.91468294190064,0.92042619217915,1.06976104609972,0.379489621704904
5021,Pennate diatom,17,1963.0,21.0,21.0,1.61074583631351,-1.30393710558713,0.476697324096761,-0.593063722002963
5021,Pennate diatom,18,1964.0,22.0,22.0,1.68744801899511,0.0767021826815959,0.523217339731654,0.0465200156348929
5021,Pennate diatom,19,1965.0,3.0,3.0,0.230106548044788,-1.45734147095032,-1.46921282495855,-1.99243016469021
5021,Pennate diatom,20,1966.0,8.0,8.0,0.613617461452767,0.383510913407979,-0.488383571946826,0.980829253011726
5021,Pennate diatom,21,1967.0,3.0,3.0,0.230106548044788,-0.383510913407979,-1.46921282495855,-0.980829253011726
5021,Pennate diatom,22,1968.0,9.0,9.0,0.690319644134363,0.460213096089575,-0.370600536290442,1.09861228866811
5021,Pennate diatom,23,1969.0,2.5,2.5,0.19175545670399,-0.498564187430373,-1.65153438175251,-1.28093384546206
5021,Pennate diatom,24,1970.0,7.0,7.0,0.536915278771171,0.345159822067181,-0.621914964571348,1.02961941718116
5021,Pennate diatom,25,1971.0,2.0,2.0,0.153404365363192,-0.383510913407979,-1.87467793306672,-1.25276296849537
5021,Pennate diatom,26,1972.0,4.0,4.0,0.306808730726383,0.153404365363192,-1.18153075250677,0.693147180559945
5021,Pennate diatom,27,1973.0,5.0,5.0,0.383510913407979,0.0767021826815958,-0.958387201192561,0.22314355131421
5021,Pennate diatom,28,1974.0,18.0,18.0,1.38063928826873,0.997128374860746,0.322546644269503,1.28093384546206
5021,Pennate diatom,29,1975.0,8.0,8.0,0.613617461452767,-0.767021826815959,-0.488383571946826,-0.810930216216329
5021,Pennate diatom,30,1976.0,2.5,2.5,0.19175545670399,-0.421862004748777,-1.65153438175251,-1.16315080980568
5021,Pennate diatom,31,1977.0,7.0,7.0,0.536915278771171,0.345159822067181,-0.621914964571348,1.02961941718116
5021,Pennate diatom,32,1978.0,1.0,1.0,0.0767021826815958,-0.460213096089575,-2.56782511362666,-1.94591014905531
5021,Pennate diatom,33,N/A,N/A,N/A,N/A,N/A,N/A,N/A
5021,Pennate diatom,34,1980.0,13.0,13.0,0.997128374860746,N/A,-0.0028757561651247,N/A
5021,Pennate diatom,35,1981.0,11.0,11.0,0.843724009497554,-0.153404365363192,-0.169929840828291,-0.167054084663166
5021,Pennate diatom,36,1982.0,12.0,12.0,0.92042619217915,0.0767021826815959,-0.0829184638386611,0.0870113769896298
5021,Pennate diatom,37,1983.0,5.0,5.0,0.383510913407979,-0.536915278771171,-0.958387201192561,-0.8754687373539
5021,Pennate diatom,38,1984.0,4.0,4.0,0.306808730726383,-0.0767021826815958,-1.18153075250677,-0.22314355131421
5021,Pennate diatom,39,1985.0,30.0,30.0,2.30106548044788,1.99425674972149,0.833372268035494,2.01490302054226
5021,Pennate diatom,40,1986.0,3.0,3.0,0.230106548044788,-2.07095893240309,-1.46921282495855,-2.30258509299405
5021,Pennate diatom,41,1987.0,5.0,5.0,0.383510913407979,0.153404365363192,-0.958387201192561,0.51082562376599
5021,Pennate diatom,42,1988.0,6.0,6.0,0.460213096089575,0.0767021826815959,-0.776065644398606,0.182321556793955
5021,Pennate diatom,43,1989.0,10.0,10.0,0.767021826815958,0.306808730726383,-0.265240020632616,0.510825623765991
5021,Pennate diatom,44,1990.0,18.0,18.0,1.38063928826873,0.613617461452767,0.322546644269503,0.587786664902119
