MainID,CommonName,SeriesStep,SampleYear,Population,PopulationUntransformed,PopRescale,PopRescale_fd,PopRescale_log,PopRescale_gr
57,Meadow pipit,0,1928.0,45.0,45.0,6.69651296386733,N/A,1.90158693776004,N/A
57,Meadow pipit,1,1929.0,39.0,39.0,5.80364456868502,-0.892868395182312,1.75848609411936,-0.143100843640673
57,Meadow pipit,2,1930.0,41.0,41.0,6.10126736707913,0.297622798394104,1.80849651469403,0.0500104205746614
57,Meadow pipit,3,1931.0,44.0,44.0,6.54770156467028,0.446434197591155,1.87911408190798,0.0706175672139533
57,Meadow pipit,4,1932.0,39.0,39.0,5.80364456868502,-0.744056995985259,1.75848609411936,-0.120627987788615
57,Meadow pipit,5,1933.0,43.0,43.0,6.39889016547323,0.595245596788208,1.85612456368328,0.0976384695639161
57,Meadow pipit,6,1934.0,41.0,41.0,6.10126736707913,-0.297622798394103,1.80849651469403,-0.0476280489892547
57,Meadow pipit,7,1935.0,35.0,35.0,5.20839897189681,-0.892868395182312,1.65027250947913,-0.158224005214894
57,Meadow pipit,8,1936.0,32.0,32.0,4.76196477430566,-0.446434197591155,1.56066035078944,-0.089612158689687
57,Meadow pipit,9,1937.0,31.0,31.0,4.61315337510861,-0.148811399197052,1.52891165247486,-0.0317486983145803
57,Meadow pipit,10,1938.0,38.0,38.0,5.65483316948797,1.04167979437936,1.7325106077161,0.203598955241239
57,Meadow pipit,11,1939.0,40.0,40.0,5.95245596788207,0.297622798394104,1.78380390210365,0.0512932943875506
57,Meadow pipit,12,1940.0,32.0,32.0,4.76196477430566,-1.19049119357642,1.56066035078944,-0.22314355131421
57,Meadow pipit,13,N/A,N/A,N/A,N/A,N/A,N/A,N/A
57,Meadow pipit,14,N/A,N/A,N/A,N/A,N/A,N/A,N/A
57,Meadow pipit,15,N/A,N/A,N/A,N/A,N/A,N/A,N/A
57,Meadow pipit,16,N/A,N/A,N/A,N/A,N/A,N/A,N/A
57,Meadow pipit,17,N/A,N/A,N/A,N/A,N/A,N/A,N/A
57,Meadow pipit,18,1946.0,35.0,35.0,5.20839897189681,N/A,1.65027250947913,N/A
57,Meadow pipit,19,1947.0,24.0,24.0,3.57147358072924,-1.63692539116757,1.27297827833766,-0.377294231141468
57,Meadow pipit,20,1948.0,40.0,40.0,5.95245596788207,2.38098238715283,1.78380390210365,0.510825623765991
57,Meadow pipit,21,1949.0,48.0,48.0,7.14294716145849,1.19049119357641,1.96612545889761,0.182321556793954
57,Meadow pipit,22,1950.0,60.0,60.0,8.92868395182311,1.78573679036462,2.18926901021182,0.22314355131421
57,Meadow pipit,23,1951.0,40.0,40.0,5.95245596788207,-2.97622798394104,1.78380390210365,-0.405465108108164
57,Meadow pipit,24,1952.0,48.0,48.0,7.14294716145849,1.19049119357641,1.96612545889761,0.182321556793954
57,Meadow pipit,25,1953.0,49.0,49.0,7.29175856065554,0.148811399197052,1.98674474610034,0.0206192872027358
